timestamp,scan_ranges
1970-01-01 00:00:00.868972361,0.8678230047225952
1970-01-01 00:00:00.866871834,0.865774929523468
1970-01-01 00:00:00.866230786,0.8651341795921326
1970-01-01 00:00:00.867070079,0.8659240007400513
1970-01-01 00:00:00.868496299,0.8672841787338257
1970-01-01 00:00:00.869180679,0.8679324388504028
1970-01-01 00:00:00.869779825,0.8684998154640198
1970-01-01 00:00:00.870387256,0.8690755367279053
1970-01-01 00:00:00.871070147,0.8697234988212585
1970-01-01 00:00:00.871714234,0.8703349828720093
1970-01-01 00:00:00.873424113,0.8719810247421265
1970-01-01 00:00:00.877392590,0.875820517539978
1970-01-01 00:00:00.883130789,0.8813856840133667
1970-01-01 00:00:00.891303599,0.8893271684646606
1970-01-01 00:00:00.903841376,0.901534378528595
1970-01-01 00:00:00.917961419,0.9153054356575012
1970-01-01 00:00:00.931823313,0.9288374185562134
1970-01-01 00:00:00.944664776,0.941375195980072
1970-01-01 00:00:00.953621149,0.9501196146011353
1970-01-01 00:00:00.959477365,0.9558338522911072
1970-01-01 00:00:00.961806059,0.9580939412117004
1970-01-01 00:00:00.959770381,0.9560785293579102
1970-01-01 00:00:00.954012871,0.9504157304763794
1970-01-01 00:00:00.943726957,0.940314531326294
1970-01-01 00:00:00.931350827,0.9281718730926514
1970-01-01 00:00:00.918493569,0.9155636429786682
1970-01-01 00:00:00.907874465,0.9051387310028076
1970-01-01 00:00:00.901231468,0.8986032009124756
1970-01-01 00:00:00.897423863,0.8948368430137634
1970-01-01 00:00:00.896285236,0.893670380115509
1970-01-01 00:00:00.898036599,0.8953335881233215
1970-01-01 00:00:00.902731001,0.8998764157295227
1970-01-01 00:00:00.911465704,0.9083646535873412
1970-01-01 00:00:00.922899902,0.9195006489753724
1970-01-01 00:00:00.935067117,0.9313557744026184
1970-01-01 00:00:00.945159376,0.9411700367927552
1970-01-01 00:00:00.951748848,0.9475557804107666
1970-01-01 00:00:00.958423436,0.9540238380432128
1970-01-01 00:00:00.967495620,0.9628336429595948
1970-01-01 00:00:00.976518869,0.9716008901596068
1970-01-01 00:00:00.986036718,0.9808506965637208
1970-01-01 00:00:00.998632610,0.99310702085495
1970-01-01 00:00:01.016606688,1.010640263557434
1970-01-01 00:00:01.042378545,1.0358083248138428
1970-01-01 00:00:01.079552770,1.0721267461776731
1970-01-01 00:00:01.117253542,1.108953595161438
1970-01-01 00:00:01.153669119,1.1445103883743286
1970-01-01 00:00:01.188326955,1.1783393621444702
1970-01-01 00:00:01.213051558,1.2024669647216797
1970-01-01 00:00:01.228454828,1.2174805402755735
1970-01-01 00:00:01.232896090,1.2217726707458496
1970-01-01 00:00:01.225369692,1.2143731117248535
1970-01-01 00:00:01.208089471,1.1974400281906128
1970-01-01 00:00:01.182052612,1.1719332933425903
1970-01-01 00:00:01.157611489,1.1479744911193848
1970-01-01 00:00:01.133432627,1.1242552995681765
1970-01-01 00:00:01.114273787,1.1054308414459229
1970-01-01 00:00:01.103374720,1.0946999788284302
1970-01-01 00:00:01.093468189,1.0849509239196775
1970-01-01 00:00:01.087097526,1.078652262687683
1970-01-01 00:00:01.088369012,1.079816818237305
1970-01-01 00:00:01.093052864,1.0843029022216797
1970-01-01 00:00:01.097550869,1.0885813236236572
1970-01-01 00:00:01.103718996,1.0944935083389282
1970-01-01 00:00:01.117558360,1.1078953742980957
1970-01-01 00:00:01.134937406,1.1247296333312988
1970-01-01 00:00:01.149763227,1.1390700340270996
1970-01-01 00:00:01.155676723,1.1447025537490845
1970-01-01 00:00:01.150449276,1.139451503753662
1970-01-01 00:00:01.135399699,1.1246347427368164
1970-01-01 00:00:01.113963127,1.1035900115966797
1970-01-01 00:00:01.100344062,1.0901716947555542
1970-01-01 00:00:01.098675489,1.0884407758712769
1970-01-01 00:00:01.106824279,1.0962954759597778
1970-01-01 00:00:01.126317143,1.1151825189590454
1970-01-01 00:00:01.150588751,1.1387048959732056
1970-01-01 00:00:01.176031590,1.1633409261703491
1970-01-01 00:00:01.205624819,1.1919740438461304
1970-01-01 00:00:01.226168990,1.2118083238601685
1970-01-01 00:00:01.235649467,1.2208869457244873
1970-01-01 00:00:01.230101585,1.2153477668762207
1970-01-01 00:00:01.211360812,1.1970022916793823
1970-01-01 00:00:01.181041360,1.1673990488052368
1970-01-01 00:00:01.136076212,1.123517990112305
1970-01-01 00:00:01.092470765,1.080931544303894
1970-01-01 00:00:01.052102566,1.0414727926254272
1970-01-01 00:00:01.010909438,1.001176834106445
1970-01-01 00:00:00.976117551,0.9671196937561036
1970-01-01 00:00:00.943600714,0.935270369052887
1970-01-01 00:00:00.910267532,0.9026021361351012
1970-01-01 00:00:00.881974161,0.8748579621315002
1970-01-01 00:00:00.855434179,0.848820686340332
1970-01-01 00:00:00.830064476,0.8239167928695679
1970-01-01 00:00:00.813761830,0.8078904747962952
1970-01-01 00:00:00.803452432,0.7977266907691956
1970-01-01 00:00:00.798709989,0.7930009961128235
1970-01-01 00:00:00.799793184,0.7939808964729309
1970-01-01 00:00:00.806193173,0.800158679485321
1970-01-01 00:00:00.820057631,0.8136207461357117
1970-01-01 00:00:00.837831199,0.8309004902839661
1970-01-01 00:00:00.857162356,0.8496872186660767
1970-01-01 00:00:00.878133059,0.8700523972511292
1970-01-01 00:00:00.898479760,0.8898149728775024
1970-01-01 00:00:00.921223283,0.9119119048118592
